timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729768724007,754,GET Logout-1,200,OK,no-8-prak-3 1-233,text,true,,783,189,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,754,0,0
1729768723329,1434,GET Logout,200,OK,no-8-prak-3 1-220,text,true,,1101,379,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,519,0,0
1729768723329,519,GET Logout-0,302,Found,no-8-prak-3 1-220,text,true,,318,190,287,287,http://gryffindor.hogwarts.d02.com/php/logout.php,519,0,0
1729768723848,915,GET Logout-1,200,OK,no-8-prak-3 1-220,text,true,,783,189,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,915,0,0
1729768723721,1044,Login,200,OK,no-8-prak-3 1-284,text,true,,870,243,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,1044,0,0
1729768723540,1227,GET homepage,200,OK,no-8-prak-3 1-274,text,true,,1101,377,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,457,0,0
1729768723540,457,GET homepage-0,302,Found,no-8-prak-3 1-274,text,true,,318,188,287,287,http://gryffindor.hogwarts.d02.com/php/home.php,457,0,0
1729768723997,770,GET homepage-1,200,OK,no-8-prak-3 1-274,text,true,,783,189,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,770,0,0
1729768723627,1142,GET homepage,200,OK,no-8-prak-3 1-245,text,true,,1101,377,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,28,0,0
1729768723627,28,GET homepage-0,302,Found,no-8-prak-3 1-245,text,true,,318,188,287,287,http://gryffindor.hogwarts.d02.com/php/home.php,28,0,0
1729768723655,1114,GET homepage-1,200,OK,no-8-prak-3 1-245,text,true,,783,189,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,1114,0,0
1729768723313,1458,GET homepage,200,OK,no-8-prak-3 1-70,text,true,,1101,377,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,571,0,0
1729768723313,571,GET homepage-0,302,Found,no-8-prak-3 1-70,text,true,,318,188,287,287,http://gryffindor.hogwarts.d02.com/php/home.php,571,0,0
